dc_subject,dcterms_type,ldp_contains,fedora_writable,fedora_createdBy,fedora_lastModified,dcterms_spatial,dcterms_extent,dcterms_isPartOf,dc_contributor,dc_format,dcterms_temporal,dc_type,tamudigital_local/details,fedora_hasParent,dc_rights,fedora_lastModifiedBy,dc_title,dcterms_created,dc_identifier,fedora_created,dcterms_abstract,files,dc_creator,dc_language,dcterms_tableOfContents,dcterms_provenance,dc_description
Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views|Campus planning|School lands|Aerial photography,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/pages,false,fedoraAdmin,2022-02-11T23:04:54.440000+00:00,Texas|College Station,1 black-and-white negative; 9.5X12mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1970s,Aerial photographs|Photographs,"Written on photograph: ""Aerial photograph of Vet. School area before 1979.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 40",Between 1970 and 1978,797,2022-02-11T23:04:54.440000+00:00,A direct overhead view of the buildings and facilities of the College of Veterinary Medicine between F&B road and Highway 60 (University Drive); taken before 1979.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/85/pages/page_0/files/CVM_0797.jpg,,,,,
Vombatus|Laboratory animals|Opossums|Animal cages,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/182/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/182/pages,false,fedoraAdmin,2022-02-11T23:17:49.017000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Opossum, number 2",,895,2022-02-11T23:17:49.017000+00:00,Image of opossum in a cage with teeth bared.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/182/pages/page_0/files/CVM_0895.jpg,,,,,
Campus planning|School lands|Aerial photography|Education parks|Texas A & M University. College of Veterinary Medicine--Aerial views,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/89/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/89/orderProxies,false,fedoraAdmin,2022-02-11T23:05:49.722000+00:00,College Station|Texas,1 black-and-white negative; 9.5X12mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1980s,Aerial photographs|Photographs,"Written on photograph: ""Aerial Exterior of Vet[erinary] Campus.""",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Aerial Images of Veterinary College and Surrounding Areas, number 44",1980?,801,2022-02-11T23:05:49.722000+00:00,This is an image taken from an airplane. Unidentified area in the College Station area.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/89/pages/page_0/files/CVM_0801.jpg,,,,,
"Rideout, Merry|Microbiological Techniques|Texas A & M University. College of Veterinary Medicine--Faculty|Infectious Disease Medicine|Veterinary laboratories|Women college teachers|Veterinary research|Equipment and Supplies|Diagnostic Tests|Veterinary teachers",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/563/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/563/pages,false,fedoraAdmin,2022-02-12T00:48:31.515000+00:00,College Station|Texas,1 color print (photograph); 6X6.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1970s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Professional Student, Merry Rideout, number 1",1978?,1286,2022-02-12T00:48:31.515000+00:00,"Dr. Merry Rideout uses a stirring rod in a test tube and works with petri dishes. A 1976 graduate of Texas A&M University, Dr. Merry Rideout worked in diagnostics and taught in the microbiology department at the A&M Veterinary Teaching Hospital until 1988.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/563/pages/page_0/files/CVM_1286.jpg,,,,,
Small Animal Medicine|Cats,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/469/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/469/orderProxies,false,fedoraAdmin,2022-02-12T00:25:49.060000+00:00,College Station|Texas,1 black-and-white negative; 3.5X18mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,Cat Dressed as a Physician,,1186,2022-02-12T00:25:49.060000+00:00,"A gray cat, possibly a British Shorthair, wears a stethoscope and costume headband while sitting next to a medical bag.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/469/pages/page_0/files/CVM_1186.jpg,,,,,
"Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Faculty|Teaching|Exhibitions|Clinics|Deans (Education)|Physiology|College buildings|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Buildings|Veterinary anatomy|Francis, Mark, 1863-1936|Historic buildings|Veterinary teachers|Education, Veterinary|Hospitals, Animal|Agricultural and Mechanical College of Texas. School of Veterinary Medicine--Students|Horses",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/413/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/413/orderProxies,false,fedoraAdmin,2022-02-12T00:12:23.611000+00:00,Texas|College Station,"1 black and white print (photograph); 9X12.5mm, with negative",College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1900s|1910s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"College of Veterinary Medicine History Exhibits, number 15",Between 1908 and 1916,1127,2022-02-12T00:12:23.611000+00:00,Part of a History Exhibit for the College of Veterinary Medicine. The Image on the left shows a barn like structure that was used as a veterinary clinic or hospital from about 1908-1916. The image on the right shows Dr. Mark Francis lecturing to Veterinary students in an amphitheater in the Old Chemistry and Veterinary Science Building.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/413/pages/page_0/files/CVM_1127.jpg,,,,,
"Congregational churches|Francis, Mark, 1863-1936--Homes and haunts|Francis, Bebb|Francis, Anna Scott|Francis family|Genealogy|Church buildings",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/30/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/30/pages,false,fedoraAdmin,2022-02-11T22:51:42.804000+00:00,Butler|Ohio|Shandon,1 black-and-white print (photograph) with back containing handwritten transcription; 10X12.5mm (Cabinet Photo),College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,19th century,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Church in Shandon, Ohio",Between 1856 and 1868,0742|0741-B,2022-02-11T22:51:42.804000+00:00,"The original Civil War era photo of the Congregational church in Shandon, Ohio. It is noted that historically, the predominant Welsh community originally known as New London was renamed Shandon, and also referred by locals as ""Paddy's Run"" Ohio. The building of the Congregational Church of Shandon, Ohio in Butler County was completed in 1856 and the bell was hung in the steeple in 1865. This is the church that Mark Francis, the first dean of the veterinary college at College Station, Texas, attended as a young boy, where his ancestors worshipped and in 1890, where he married Anna Scott Jones. Their son Bebb served with the American Expeditionary Force in France during the first World War and was wounded in action. This is also the church where the marriage of John Albert Scott, the younger brother of Anna Scott Jones, born in Shandon in 1855, took place. Both were descended from James and Anna C. (Jones) Scott. James Scott represented his native state as a valiant soldier of the Union in the Civil War, and he was twenty-one years of age when he established his residence at Shandon, Butler County, where he engaged in the work of his trade, that of shoemaker. There his marriage was solemnized, and five years later he and his wife removed to the farm now owned and operated by their only son. Mrs. Anna C. (Jones) Scott was a daughter of John C. and Jane Jones, both of whom were born in Wales. Mr. Jones numbered among the seven persons who met a tragic death in the collapse of the Congregational church building at Shandon, many years ago.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/30/pages/page_0/files/CVM_0742.jpg|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/30/pages/page_1/files/CVM_0742b.jpg,,,,"This nineteenth century photograph is an ""Ebay"" purchase made by librarian Trenton Boyd and donated to the Medical Sciences Library.",
"Veterinarians|Women veterinary students|Texas A & M University. College of Veterinary Medicine--Students|Anesthesia|Women veterinarians|Surgical instruments and apparatus|Operating room nursing|Surgery, Veterinary|Dogs|Veterinary students",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/198/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/198/orderProxies,false,fedoraAdmin,2022-02-11T23:21:30.617000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Dog in Surgery, number 05",,911,2022-02-11T23:21:30.617000+00:00,A female veterinarian or veterinary student begins operation on draped dog in an operating room with one male and one female present.,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/198/pages/page_0/files/CVM_0911.jpg,,,,,
"Texas A & M University. College of Veterinary Medicine--Faculty|Veterinarians|Deans (Education)|Reproductive technology|Genetic Engineering|Second Chance|Bovine|Cattle|Cloning|Animals, Genetically Modified|Press conferences|Adams, H. Richard|Westhusin, Mark|Clone Cells|Hill, Jonathan",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/337/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/337/pages,false,fedoraAdmin,2022-02-11T23:54:03.992000+00:00,Texas|College Station,1 slide in color (photograph); 5X5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cloned Steer News Conference, number 25",1999,1051,2022-02-11T23:54:03.992000+00:00,"Dr. H. Richard Adams, Dean of Veterinary Medicine at Texas A&M University, stands at podium to speak about the cloned bull project to the press. Scientists Dr. Jonathan Hill and Dr. Mark Westhusin at Texas A&M University stand to the side of the podium. The latter pair have successfully cloned what is believed to be the first calf cloned from an adult bull, which is also the oldest animal ever cloned, a 21-year-old Brahman from Ralph and Sandra Fisher of La Grange, Texas. The cloned calf 'Second Chance' not only looks just like his father, but also has his father's exact DNA. Their research could have enormous implications in the beef cattle industry and in the future applications of cloning technology.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/337/pages/page_0/files/CVM_1051.jpg,,,,,
College buildings|Texas A & M University. College of Veterinary Medicine--Buildings,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/162/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/162/pages,false,fedoraAdmin,2022-02-11T23:13:12.826000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Unidentified Building, number 05: Brick Building with Truck",,875,2022-02-11T23:13:12.826000+00:00,"Pickup truck, Circa 1970 sits alone in the parking lot. There is a windowless brick building directly in front of the truck and what appear to be green houses on either side of the truck.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/162/pages/page_0/files/CVM_0875.jpg,,,,,
"Diagnostic services|Veterinary laboratories|Scientific apparatus and instruments|Texas Veterinary Medical Diagnostic Laboratory|Diagnosis, Laboratory|Equipment and Supplies|Particle size determination|Blood--Analysis|Diagnostic Equipment|Pathology, Veterinary|Laboratory Personnel",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/510/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/510/orderProxies,false,fedoraAdmin,2022-02-12T00:35:44.498000+00:00,Texas|College Station,1 color print (photograph); 6X6.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Man uses Equipment, number 05",,1231,2022-02-12T00:35:44.498000+00:00,"Unknown man uses a Coulter Counter (M530/0078) in a lab during the late 1970's. A Coulter Counter is an apparatus for counting and sizing particles suspended in electrolytes, used for cells, bacteria, prokaryotic cells, and virus particles. Most often, this machine is used to count red blood cells, white blood cells, and other components in blood to diagnose diseases.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/510/pages/page_0/files/CVM_1231.jpg,,,,,
"Clone Cells|Hill, Jonathan|Texas A & M University. College of Veterinary Medicine--Faculty|Veterinarians|Deans (Education)|Reproductive technology|Genetic Engineering|Second Chance|Bovine|Animals, Genetically Modified|Cattle|Cloning|Press conferences|Adams, H. Richard|Westhusin, Mark",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/349/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/349/orderProxies,false,fedoraAdmin,2022-02-11T23:56:54.825000+00:00,Texas|College Station,1 black-and-white slide (photograph); 5X5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cloned Steer News Conference, number 37",1999,1063,2022-02-11T23:56:54.825000+00:00,"Left to right, Dr. Jonathan Hill, Dean Adams, and Dr. Mark Westhusin stand at podium during press conference for 'Second Chance'. Scientists Dr. Jonathan Hill and Dr. Mark Westhusin at Texas A&M University have successfully cloned what is believed to be the first calf cloned from an adult bull, which is also the oldest animal ever cloned, a 21-year-old Brahman from Ralph and Sandra Fisher of La Grange, Texas. The cloned calf 'Second Chance' not only looks just like his father, but also has his father's exact DNA. Their research could have enormous implications in the beef cattle industry and in the future applications of cloning technology.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/349/pages/page_0/files/CVM_1063.jpg,,,,,
"Pathology, Veterinary|Gel Electrophoresis|Women medical technologists|Laboratory Personnel|Diagnostic services|Veterinary laboratories|Stuth, Nadine R.|Texas Veterinary Medical Diagnostic Laboratory--Employees|Staining and Labeling|Equipment and Supplies|Diagnosis, Laboratory|Diagnostic Equipment",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/483/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/483/pages,false,fedoraAdmin,2022-02-12T00:29:11.174000+00:00,College Station|Texas,1 color print (photograph); 6X6.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1960s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Woman uses Equipment, number 05",1960s?,1204,2022-02-12T00:29:11.174000+00:00,"Researcher Nadine R. Stuth works in the diagnostic lab, staining slides through gel electrophoresis. On her right is an electrophoresis chamber and on her left is a piece of equipment believed to record the abundance of proteins within the specimen.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/483/pages/page_0/files/CVM_1204.jpg,,,,,
"Texas A & M University. College of Veterinary Medicine--Faculty|Veterinarians|Reproductive technology|Genetic Engineering|Second Chance|Bovine|Cloning|Animals, Genetically Modified|Cattle|Press conferences|Westhusin, Mark|Clone Cells|Hill, Jonathan",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/330/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/330/orderProxies,false,fedoraAdmin,2022-02-11T23:52:24.894000+00:00,Texas|College Station,1 slide in color (photograph); 5X5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cloned Steer News Conference, number 18",1999,1044,2022-02-11T23:52:24.894000+00:00,"Scientists Dr. Jonathan Hill and Dr. Mark Westhusin stand at a podium and discuss their cloned bull project to the press. Scientists Dr. Jonathan Hill and Dr. Mark Westhusin at Texas A&M University have successfully cloned what is believed to be the first calf cloned from an adult bull, which is also the oldest animal ever cloned, a 21-year-old Brahman from Ralph and Sandra Fisher of La Grange, Texas. The cloned calf 'Second Chance' not only looks just like his father, but also has his father's exact DNA. Their research could have enormous implications in the beef cattle industry and in the future applications of cloning technology.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/330/pages/page_0/files/CVM_1044.jpg,,,,,
Dogs|Veterinary students|Veterinarians|Women veterinary students|Women veterinarians|Physical examinations|Eye|Patient Care,StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/174/pages|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/174/orderProxies,false,fedoraAdmin,2022-02-11T23:15:58.425000+00:00,Texas|College Station,1 black-and-white negative; 2.5X3.5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Listening to Dogs Heart Sounds, number 01",,887,2022-02-11T23:15:58.425000+00:00,"One female restrains and pets a dog in an exam room, while another woman checks the dogs vitals with a stethoscope.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/174/pages/page_0/files/CVM_0887.jpg,,,,,
"Bovine|Cattle|Cloning|Animals, Genetically Modified|Press conferences|Adams, H. Richard|Westhusin, Mark|Clone Cells|Hill, Jonathan|Texas A & M University. College of Veterinary Medicine--Faculty|Veterinarians|Reproductive technology|Deans (Education)|Genetic Engineering|Second Chance",StillImage,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/351/orderProxies|https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/351/pages,false,fedoraAdmin,2022-02-11T23:57:23.287000+00:00,Texas|College Station,1 black-and-white slide (photograph); 5X5mm,College of Veterinary Medicine Image Collection,Texas A & M University. College of Veterinary Medicine & Biomedical Sciences,reformatted digital,1990s,Photographs,,https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects,In copyright - educational use permitted; see http://rightsstatements.org/vocab/InC-EDU/1.0/ for more information,fedoraAdmin,"Cloned Steer News Conference, number 39",1999,1065,2022-02-11T23:57:23.287000+00:00,"Scientists Dr. Jonathan Hill and Dr. Mark Westhusin stand at a podium during a press conference for 'Second Chance', Dr. Westhusin speaks. Scientists Dr. Jonathan Hill and Dr. Mark Westhusin at Texas A&M University have successfully cloned what is believed to be the first calf cloned from an adult bull, which is also the oldest animal ever cloned, a 21-year-old Brahman from Ralph and Sandra Fisher of La Grange, Texas. The cloned calf 'Second Chance' not only looks just like his father, but also has his father's exact DNA. Their research could have enormous implications in the beef cattle industry and in the future applications of cloning technology.",https://api.library.tamu.edu/fcrepo/rest/4a/7d/ff/c4/4a7dffc4-04ec-4e1f-8f9e-ac661b9f328d/cvm-batch-1_objects/351/pages/page_0/files/CVM_1065.jpg,,,,,
